HouseSize,NumBedrooms,NumBathrooms,GarageSpaces,Age,LocationScore,Price
1203,3,1,2,1,7.3,175250
1168,5,3,1,19,7.4,571068
2745,2,2,1,2,6.5,684285
2191,2,3,1,2,6.9,534978
3559,2,2,2,26,6.2,244358
1777,3,2,2,19,5.8,623692
1363,4,3,1,2,7.4,248856
1788,2,2,1,22,9.7,682223
1953,3,1,2,6,9.1,445719
3666,3,1,1,23,6.8,353042
2346,3,1,1,29,6.5,458758
2076,3,1,1,10,8.0,275287
3855,4,1,2,3,8.9,197303
1851,5,2,2,20,8.1,645908
2471,2,1,2,9,7.0,275997
2396,2,3,2,3,6.6,167938
2671,5,3,1,15,6.1,540942
3591,5,1,2,28,7.1,459395
3244,2,1,1,13,6.5,502704
2012,5,3,1,19,7.3,191164
3203,4,1,1,5,7.2,289353
2176,3,3,2,6,5.9,514002
2002,2,2,1,4,9.7,306437
3871,4,2,2,6,8.8,569963
1648,4,3,2,3,6.0,607727
1556,3,3,1,2,7.0,691792
3869,2,2,1,1,7.7,343670
2754,2,3,1,4,5.2,288258
3274,5,1,1,19,5.9,246432
2067,3,2,1,23,6.3,186346
2996,2,1,1,7,8.0,425167
2544,4,1,2,24,9.1,310267
1680,5,3,1,2,5.8,280114
3680,4,2,2,12,7.8,357612
1288,5,2,2,18,5.5,496508
2472,4,3,1,21,8.8,515470
1721,4,3,1,23,5.4,633220
2740,3,1,2,26,8.9,425245
2552,3,2,1,27,7.7,262730
1117,3,1,1,12,7.4,332558
1331,2,2,2,16,8.3,622795
3639,5,3,2,24,7.9,570448
2244,3,3,1,29,9.5,395157
2587,5,3,2,9,7.3,390684
2472,4,1,1,11,5.2,282150
2902,3,2,1,1,5.8,290553
1732,2,2,2,21,7.7,172744
1932,4,2,2,3,8.1,287311
2084,3,2,1,26,9.3,278430
1721,4,2,2,15,5.3,463724
2177,5,2,1,14,6.2,315615
3600,2,3,2,16,6.5,318153
1921,3,1,2,15,9.2,247671
2796,3,1,2,4,5.9,348153
2930,4,1,2,15,7.5,539807
3145,5,1,1,12,7.6,293650
1225,2,3,2,28,7.9,620771
3414,3,1,2,16,5.8,626360
2699,3,2,1,21,9.1,699792
2776,3,1,1,18,7.9,298069
2620,4,2,2,6,8.2,425486
1901,5,1,2,8,6.2,624717
1314,2,1,2,17,5.4,645070
1461,3,2,2,14,8.4,434893
3536,2,2,2,2,8.8,270516
3462,3,3,1,18,8.3,181501
3443,2,2,1,17,8.5,383798
3169,2,1,2,6,5.2,362328
2050,5,1,2,11,5.9,329131
1095,2,1,1,11,7.9,439009
3010,5,1,2,28,8.3,531583
1562,2,1,1,23,6.0,549936
2253,3,1,2,11,8.2,418421
3487,2,2,1,16,5.1,211601
2276,5,2,1,16,5.6,198682
1799,3,2,2,16,5.2,266601
2990,3,1,2,14,9.3,617954
1947,2,3,1,6,8.4,539268
1293,4,3,2,26,10.0,631048
3699,5,2,2,13,9.3,623365
1940,5,1,1,21,7.5,276024
1132,5,3,1,17,9.4,268021
2507,4,3,1,28,5.5,160683
1242,4,1,2,29,9.3,536046
2937,2,3,2,2,8.3,226063
1492,3,3,2,28,7.7,197097
1537,2,2,1,23,8.2,450345
3998,2,3,1,17,7.4,331453
2792,5,3,2,18,6.0,558596
2990,4,2,2,27,6.4,321088
2763,4,1,2,17,6.9,485687
3408,5,2,2,11,9.2,478026
2107,3,3,2,4,7.0,542057
3147,2,3,1,22,5.4,511714
3538,5,3,1,18,7.9,688366
1727,5,1,1,20,7.0,462622
1793,4,1,2,1,7.1,287610
2236,2,1,1,5,8.7,410459
3939,2,2,1,8,6.5,579225
1428,5,2,2,25,7.3,488898
2494,3,3,2,13,9.3,608457
1306,3,1,2,4,7.4,637181
1655,3,3,2,18,8.7,656865
2535,4,2,1,23,6.8,154193
2099,5,3,2,3,6.9,537125
2818,5,1,1,26,8.5,295522
2996,3,2,2,18,7.8,292212
3844,5,3,2,17,5.8,242895
1325,4,3,2,9,6.9,513470
3105,3,2,2,17,8.6,626747
3534,2,1,2,25,9.4,487160
1525,3,3,2,4,9.7,456091
1763,3,3,1,15,9.1,325350
2275,2,2,2,24,7.4,541762
1602,3,3,2,1,7.2,486042
2598,3,3,2,16,7.6,569602
3898,5,2,2,12,7.8,422228
3268,4,1,2,14,6.3,626010
2603,3,1,2,28,8.4,436653
3953,5,3,2,5,8.6,274835
2459,4,3,2,29,6.3,199186
2541,5,3,2,10,6.7,448849
1218,3,3,2,28,8.1,548369
2569,3,1,1,8,8.3,524798
3177,5,2,1,29,9.8,322723
2504,4,2,2,22,6.0,159849
3132,4,1,2,25,9.4,342364
3749,5,2,2,14,7.7,528484
2519,4,1,1,25,9.3,504915
3794,3,1,1,19,8.9,531294
1204,4,1,2,2,9.8,180242
2311,3,2,2,15,9.6,366083
3435,4,1,2,18,5.8,584932
3291,5,3,2,13,7.9,573310
2620,2,1,2,6,5.1,646290
2418,4,2,2,7,8.4,497120
2203,3,1,2,10,7.7,417517
3121,5,2,2,27,5.7,302987
2989,3,3,2,12,8.3,462132
1141,3,3,2,6,6.8,678011
3897,2,3,2,9,5.5,418168
2466,5,2,2,9,5.0,331230
1301,2,3,1,13,8.0,234106
3201,5,3,2,5,9.0,456403
3947,4,1,1,27,7.4,609966
3496,5,2,2,26,6.8,275186
3766,5,2,1,29,8.8,529436
2268,2,2,1,27,5.0,569895
3263,2,2,2,27,9.0,266148
1271,2,3,2,19,5.7,650889
2541,3,2,1,1,6.5,435625
1822,4,2,1,9,8.1,565437
2767,2,3,1,26,9.0,511284
1711,5,3,2,26,5.7,387043
2981,3,2,2,8,8.3,298868
3589,2,2,1,7,7.0,660270
1463,4,1,1,4,6.3,325214
2739,4,3,1,13,7.0,229471
1102,3,3,1,12,6.9,335065
2780,4,3,2,7,9.2,229258
3737,3,3,1,11,7.7,441090
3240,2,3,1,22,9.2,319962
1491,5,1,2,7,5.8,522733
3618,3,1,2,1,9.2,632693
2682,4,2,2,23,6.6,426913
2798,2,1,1,24,8.6,245501
3276,4,1,1,5,7.5,172999
1171,2,3,1,3,8.0,674034
2777,3,1,1,13,8.2,547743
1928,3,2,2,8,8.2,523314
3263,2,2,2,26,9.7,365883
3683,3,2,1,15,8.4,278126
2816,5,3,1,28,7.9,648871
2074,5,2,1,2,6.4,354036
2416,5,2,2,14,9.2,449612
1117,4,1,2,16,6.5,548898
2619,2,3,2,15,7.3,165127
1258,4,2,1,24,6.9,605398
1028,2,2,1,16,7.6,536295
2272,5,3,2,21,9.8,290681
3859,4,3,2,9,5.2,272673
3061,3,1,1,9,7.6,333461
3593,4,2,2,28,6.0,552770
2802,5,2,1,17,5.6,551141
2907,5,2,2,22,7.5,694671
3903,5,3,2,23,7.7,390823
3893,3,1,1,3,8.5,459634
2395,5,2,1,6,6.4,217834
1494,5,3,1,25,5.1,212578
2822,4,1,2,4,7.1,369042
1064,2,3,2,23,6.5,479807
3411,4,2,1,3,9.7,402813
2223,4,3,2,15,7.2,205933
3371,2,2,1,12,9.0,281241
1638,3,2,2,12,9.9,556924
2390,4,1,1,1,5.4,620176
2152,4,3,2,21,8.3,571386
3440,2,2,2,14,9.1,336297
3571,2,3,2,20,5.0,572561
2431,5,3,2,23,5.4,193940
2556,4,1,2,7,8.1,539908
1769,5,2,2,27,7.8,542775
1710,2,1,1,27,5.5,662699
3286,3,3,2,22,9.8,166168
1324,3,2,1,19,6.4,453185
2194,5,1,1,8,9.4,435567
1355,4,3,1,24,8.5,407600
2148,2,1,2,19,9.4,471288
2263,4,2,1,8,8.0,681290
3206,3,1,1,4,9.4,560680
3086,5,1,2,13,8.5,651756
1331,3,1,2,21,7.3,691759
1866,3,3,1,16,6.1,699526
2527,3,1,2,8,9.7,425010
2731,3,3,1,25,9.0,379339
2393,5,3,2,15,7.6,469830
1490,4,1,1,14,6.2,476399
2030,3,2,1,10,6.0,480999
2569,5,2,2,18,6.8,332539
3046,4,2,1,3,7.1,414043
1285,3,2,1,26,9.1,593770
3389,2,1,1,27,5.7,225989
2844,3,1,2,7,7.7,267277
1598,2,3,2,28,6.4,152154
3139,4,3,2,8,6.2,633280
2219,2,3,2,10,5.5,511516
2905,3,3,1,6,5.8,401567
3047,2,2,2,4,9.8,294372
3910,3,1,1,13,5.5,162112
3151,5,2,2,7,5.6,696048
1430,3,2,2,12,6.8,557663
2367,4,3,1,22,9.7,416164
1024,5,3,1,5,7.9,296466
1397,3,2,2,2,6.1,672941
3464,5,3,2,12,9.6,487008
3080,3,2,1,22,7.2,488101
2266,5,3,2,27,8.3,641806
2521,2,3,1,26,7.4,446976
3889,5,3,1,13,5.0,407305
2381,3,1,1,29,5.3,305912
3705,2,1,1,24,7.7,536829
3339,4,3,1,9,5.4,623958
3425,4,2,2,13,9.2,514394
3132,4,2,1,12,9.2,243141
1453,5,1,2,11,8.2,595604
3836,3,1,1,2,5.1,265404
1904,2,1,1,29,7.9,232163
1829,3,1,2,11,8.7,522229
1748,2,3,1,22,5.3,370517
1071,3,3,2,19,5.1,253128
3426,5,2,2,4,5.0,390501
3822,5,1,1,3,5.0,571233
3269,4,2,2,26,6.1,169190
1932,5,3,2,7,7.8,537951
1669,4,3,2,9,5.1,451552
1103,4,2,1,23,6.3,260331
2430,5,3,2,4,8.9,383424
3115,2,1,1,5,7.0,566521
3183,2,2,1,11,9.3,673908
1093,4,1,1,16,7.5,371708
1212,5,1,1,18,7.6,654934
3706,3,1,2,6,7.0,441870
2430,4,2,2,5,9.4,678583
3198,5,1,2,23,6.4,239691
2493,4,3,2,20,6.3,307460
2582,5,1,2,15,9.7,341048
3343,2,3,2,19,5.7,169886
3616,5,1,1,7,5.0,423108
3210,3,1,1,26,8.5,601014
2596,4,3,1,23,5.6,412393
2023,3,1,1,20,7.7,587449
2488,5,2,2,25,6.3,652397
1909,3,1,2,4,6.6,612309
1540,5,1,2,29,8.7,447237
3619,3,2,2,6,9.5,323171
1013,4,1,2,29,6.1,178709
2441,5,2,2,11,9.4,164213
2658,3,1,2,27,8.9,688783
3714,2,3,1,7,5.5,305684
3125,5,2,1,5,8.7,342240
2149,3,3,2,11,5.4,695777
3647,5,3,1,4,6.0,411491
3261,2,2,2,21,9.4,385715
2627,5,1,1,25,6.4,538499
1567,2,3,2,17,6.5,175352
3556,2,1,1,16,6.6,433510
3133,5,3,2,20,9.9,220182
3534,5,3,2,2,6.6,336758
1466,2,3,2,5,6.5,444547
1603,3,2,2,11,9.7,597197
2789,2,2,2,26,6.1,273162
1474,3,1,1,25,9.2,625687
2303,4,1,2,1,6.5,575503
3957,4,3,1,25,5.9,547118
1788,3,1,1,20,5.1,653935
2994,3,3,2,25,7.0,576776
1419,5,3,1,17,8.2,595010
3757,2,2,2,26,5.5,679767
3853,4,2,1,19,6.9,240038
2430,4,3,2,20,8.3,428704
3721,5,3,1,19,9.3,247549
1018,3,2,2,20,5.1,302784
1896,2,1,1,12,5.3,292220
3540,2,2,2,3,8.7,192743
2197,2,1,2,14,6.1,253099
2154,3,2,1,14,7.5,663035
2810,2,3,2,3,5.1,617293
3384,5,3,2,13,7.5,199250
1611,3,2,1,17,7.9,501897
2804,5,1,1,2,9.7,261147
3748,4,3,1,17,7.8,311663
1099,3,2,1,16,8.8,314609
3953,5,2,2,5,8.3,254326
3079,3,1,2,4,8.7,288817
2073,4,2,2,19,5.1,462056
3944,4,1,1,16,5.9,533724
1892,3,2,1,23,9.7,684898
2846,4,3,1,21,7.2,690834
1732,2,1,2,2,6.5,546301
3854,3,1,1,3,7.3,390919
3084,3,2,1,3,6.5,294290
3147,3,3,2,4,5.3,382980
3678,4,2,1,6,9.5,470760
1382,2,2,2,22,9.3,262517
1538,2,2,1,14,8.3,579077
2838,5,3,2,13,5.3,662721
3066,2,1,2,11,7.4,571690
3776,4,3,2,12,6.2,360418
1344,4,3,2,2,5.8,343088
2244,3,2,1,20,8.8,514519
1498,2,3,2,22,5.3,504797
3601,3,1,1,11,9.3,179126
2299,4,1,1,25,8.7,176747
2794,4,3,1,18,6.7,487960
1298,3,3,2,8,8.1,228039
1561,4,2,1,4,7.2,524917
1789,4,2,2,19,8.9,298784
2910,4,3,2,12,9.0,541447
2745,2,3,2,25,7.8,314018
1503,3,2,1,13,6.7,570197
3905,3,2,2,28,7.1,167272
1078,4,3,2,14,8.2,377658
2913,5,2,2,14,5.4,152236
1086,4,1,1,2,9.4,439956
2231,5,2,1,26,6.3,379895
1754,2,3,1,29,10.0,294962
1466,5,3,1,27,6.4,481990
1395,5,1,2,9,8.0,334186
1280,4,3,1,1,7.0,500037
3283,2,1,1,11,6.4,228364
3566,2,3,2,18,8.4,458069
3621,3,2,1,8,8.2,454528
3089,3,1,1,22,8.4,304838
2212,4,3,1,13,5.8,613483
2131,3,1,2,16,7.9,365229
2711,3,1,1,3,5.6,496636
2420,5,2,1,13,5.9,213755
2676,2,3,2,24,7.7,298205
1301,2,3,2,12,5.6,219605
1549,4,2,1,8,8.3,571794
3386,2,1,2,20,7.4,664486
3505,3,2,2,15,5.3,223665
3248,3,2,2,15,7.5,452840
3357,3,3,2,7,6.7,320250
1552,2,2,2,25,9.7,354542
3336,4,3,1,2,6.6,220748
2273,3,1,2,5,6.4,344310
3418,5,3,2,17,5.5,202851
3831,3,2,1,3,6.2,417576
1791,3,1,1,3,5.4,460570
1446,2,2,1,25,8.5,266500
3102,3,3,2,9,9.1,600974
2033,3,1,2,21,8.4,378065
3669,2,2,1,9,7.0,605472
2506,4,2,1,20,6.6,231422
1480,3,3,2,29,6.6,474649
2606,3,2,1,8,9.1,579709
2015,3,2,2,14,8.9,374958
3771,5,1,1,23,9.6,226774
3369,4,1,2,9,5.9,251816
1289,3,3,2,15,6.8,665303
3661,4,3,1,10,9.3,263912
1929,4,3,2,14,7.2,232723
1131,2,3,2,23,8.3,473976
1854,5,1,2,22,7.6,371847
1357,4,3,1,22,8.0,667982
1690,3,1,2,15,8.9,679983
1515,2,3,1,16,7.3,232507
1333,2,3,2,19,9.3,200091
2442,4,3,1,28,8.5,613869
1847,2,1,1,17,6.2,192947
3987,3,2,2,4,9.2,413237
1481,3,3,2,3,6.6,532812
3697,4,3,1,7,5.8,591334
2776,4,1,1,2,6.7,386293
2276,5,2,2,23,8.9,400990
3361,5,3,2,17,8.7,256905
1585,3,2,1,20,9.0,420130
2532,2,3,2,21,8.3,199307
2342,3,3,2,12,6.2,406963
3144,5,1,2,28,5.0,317324
2941,4,2,2,21,5.3,645316
1996,3,3,1,9,8.8,475764
1203,4,1,2,1,9.8,380048
2699,2,1,2,9,8.3,336107
2208,3,3,1,27,6.3,235608
3937,4,1,2,24,8.9,649309
2452,2,1,1,5,5.1,523184
2730,5,3,2,26,6.7,576796
3144,3,1,2,24,8.6,637629
3140,5,3,1,29,8.5,253708
2636,5,3,1,7,9.4,455347
3808,3,1,1,29,8.4,333477
3634,3,3,1,5,9.8,177576
3403,2,3,1,28,5.5,217139
3333,5,1,1,11,6.3,309007
2213,4,3,1,29,6.5,568726
1041,5,1,2,4,8.7,531370
3007,4,1,1,21,7.4,661847
1933,4,2,1,27,6.0,213409
1703,2,1,1,28,9.6,587137
2181,4,3,1,24,5.5,626793
3301,5,3,1,23,5.6,260590
3256,4,2,2,22,9.9,682992
3132,5,1,2,26,9.3,471550
1643,5,3,2,2,8.4,199948
3399,3,2,1,16,9.1,643543
2124,3,3,2,27,5.4,314473
1702,2,3,1,5,9.7,355281
3905,2,3,2,1,7.2,593307
2317,3,3,1,13,5.2,639161
2738,4,3,2,23,8.7,170671
2248,2,2,2,14,7.9,281365
1707,4,2,1,12,5.8,451810
3751,3,3,2,2,7.2,275074
2749,2,3,2,22,9.1,688587
2000,4,3,1,1,6.0,266806
1589,4,1,2,16,9.3,664486
1096,3,1,1,6,7.8,372454
3325,4,1,2,12,8.6,578212
2192,4,2,2,1,5.2,369225
2165,5,1,2,24,8.8,515591
1027,3,3,1,5,9.6,667913
1546,3,3,1,27,8.0,559098
2408,4,2,2,17,6.0,344277
2591,4,3,1,25,8.2,651770
1761,3,3,1,3,6.6,543826
1743,5,3,2,9,9.1,643101
2200,3,3,1,5,5.9,151566
1367,3,1,1,25,5.7,253765
2331,3,1,1,18,6.8,332909
1827,3,3,2,21,7.0,696043
1529,2,2,2,4,7.4,634909
1352,2,2,1,8,9.9,296851
2528,5,3,1,24,7.4,379956
2803,3,1,1,26,7.1,281469
2450,4,2,2,1,6.0,369117
1710,5,2,1,21,9.8,208216
1801,2,2,1,3,9.3,256755
3484,4,2,1,26,6.7,428054
1081,3,3,2,15,5.5,505516
3314,5,3,1,13,5.4,609324
1041,4,2,2,4,9.0,278510
2951,5,3,1,15,5.1,341414
1259,4,2,1,14,8.6,541299
1744,5,3,2,18,8.6,613936
2250,4,2,2,10,7.8,192593
2886,4,1,1,23,9.9,274192
3694,5,2,2,12,6.2,231261
1004,5,3,2,26,7.6,199213
1644,2,3,2,3,6.9,238556
1575,2,2,2,24,6.3,636452
1748,3,3,1,11,7.3,323650
2507,4,1,1,24,9.8,357910
2366,3,3,1,16,5.9,297234
3014,3,1,1,21,10.0,660326
2511,5,2,1,9,7.8,599257
3973,4,3,1,24,7.3,353233
1790,3,1,2,8,5.5,557410
3135,4,2,1,3,7.1,429341
2329,3,2,1,7,8.1,651030
3842,5,3,1,14,6.4,567965
3166,2,1,1,20,7.7,498011
2848,2,3,1,18,8.2,639253
2163,4,2,1,21,5.3,282863
3946,4,2,1,15,5.6,511875
2036,4,1,2,29,6.1,253387
3000,3,3,2,2,5.6,254624
1002,3,1,1,17,6.2,613929
3139,5,1,1,11,6.4,638340
1716,4,3,1,28,7.3,190084
1117,5,1,2,1,7.9,486393
3169,3,3,1,26,5.6,405767
3681,5,3,2,5,7.6,262651
2769,5,1,1,4,5.8,649138
2341,3,1,1,20,9.2,349894
1511,3,1,1,15,9.0,438616
3450,2,2,2,21,7.3,445322
2299,3,2,2,11,5.5,450255
2772,2,3,1,25,6.9,362038
3715,3,1,1,5,8.6,470811
1265,5,1,2,8,8.4,444895
1624,4,1,1,18,9.3,461288
1780,2,2,2,20,8.2,167666
2521,4,1,2,17,10.0,393488
1102,5,3,1,20,6.2,400716
1069,5,2,2,9,5.1,378025
1342,5,2,1,7,8.5,436463
1062,2,3,2,20,9.2,424836
2602,2,2,1,8,6.5,549396
1059,5,3,1,7,9.5,478304
2920,5,3,2,13,7.9,367421
1497,3,2,2,7,7.0,351023
1362,5,1,1,17,5.4,613165
2500,5,3,2,27,6.6,310065
1992,4,1,2,16,6.6,447448
2426,3,1,2,2,9.3,424659
1813,5,2,2,26,6.0,634373
1476,4,3,1,1,7.7,584226
1199,5,2,1,22,6.8,231011
1584,3,2,1,13,8.9,453620
3960,5,2,2,10,5.4,632506
2622,2,3,2,19,7.7,676114
1079,3,1,2,1,8.2,554177
2919,3,1,2,15,6.0,616662
3324,4,2,2,26,9.8,639399
2584,2,3,2,4,6.7,525672
2493,4,2,1,18,6.0,558875
2623,2,2,1,11,9.1,683151
1481,2,3,1,13,8.6,622763
3370,2,1,1,11,5.0,315421
2584,2,2,1,6,7.9,631220
2754,5,1,1,15,7.9,626351
3187,3,3,2,13,6.7,429291
3200,5,3,1,17,7.2,521124
3447,5,3,2,28,6.8,596049
3927,4,1,2,16,7.0,616603
2689,4,1,2,23,5.5,223465
2919,3,2,1,10,7.7,619882
2925,3,1,1,9,7.9,454345
3582,2,2,1,5,5.1,624501
1310,3,2,1,9,6.5,467384
3867,3,2,1,25,6.9,608453
2186,2,2,1,11,7.1,516095
2181,4,3,2,2,5.9,323592
3188,2,3,2,6,8.2,224857
3348,3,2,1,19,6.0,332171
3874,5,2,1,21,7.3,205833
1319,5,2,1,25,6.7,456738
1942,3,1,2,21,5.3,442965
1353,4,1,1,26,6.8,676553
1587,2,1,1,2,6.2,175467
1814,4,1,1,8,9.0,175954
3398,3,3,2,17,7.3,657630
2134,4,1,2,1,9.1,357785
3808,4,1,2,21,9.2,552686
2291,2,1,1,9,7.8,439935
2887,3,3,2,19,8.2,625173
2826,4,1,1,5,9.3,293612
1149,2,2,1,23,6.8,325447
3762,4,3,2,7,6.0,373425
3139,3,3,2,23,9.9,660999
1081,3,3,2,19,8.0,491230
2510,2,3,1,21,8.3,538833
2849,2,2,1,23,8.4,324756
1390,4,1,1,27,6.5,436134
3955,5,2,2,22,7.3,167218
1189,3,1,1,11,9.5,269554
1368,4,2,2,11,7.3,515652
3013,3,1,2,21,9.5,668307
2902,2,2,2,28,6.5,185065
1249,4,1,1,16,6.4,510208
2031,4,2,1,13,5.9,594531
2337,2,3,1,17,6.2,208849
1656,4,3,2,20,7.9,645771
3216,4,2,1,27,9.3,250130
2999,3,2,2,11,6.7,624564
1190,5,3,1,17,9.6,301597
2546,3,1,1,8,7.2,421505
1297,4,2,1,15,5.9,382851
3472,3,1,1,5,5.3,388419
3973,4,2,2,15,8.0,519880
2354,4,1,1,13,5.7,340218
3719,4,3,1,28,7.7,313126
2019,4,2,2,4,5.2,325414
3915,3,2,1,17,9.4,424896
2956,3,1,1,8,6.3,397269
2508,3,2,1,10,8.4,249574
1849,5,3,1,11,8.1,297485
2905,3,2,2,26,8.8,295732
1469,5,1,2,6,5.1,629034
1923,2,3,1,7,5.4,417273
2967,3,2,1,4,9.1,403711
2206,3,2,1,17,6.4,512443
2786,3,3,2,17,5.4,606895
2931,4,2,1,8,5.9,230234
3224,3,2,1,14,6.9,425204
1604,2,1,1,1,5.2,463197
1784,4,1,2,24,8.7,418805
3288,3,3,2,8,8.3,425058
1962,3,2,2,4,9.6,298725
2224,4,2,2,16,5.8,430923
1417,2,3,2,4,5.9,436838
3736,5,1,2,25,7.2,686686
1398,5,3,2,2,5.7,642844
2704,3,1,1,6,9.0,358902
2345,2,1,2,5,6.0,439593
3734,3,3,1,23,5.6,444214
2247,5,3,2,26,5.6,288886
1790,5,1,1,6,6.5,381870
1192,2,2,1,22,9.9,341068
3216,3,3,2,15,6.5,272224
2535,2,1,2,16,7.7,288379
2472,5,2,2,6,6.6,322224
3012,2,1,2,19,6.7,464880
3207,5,3,1,3,7.9,454554
2084,2,3,2,20,5.2,335343
2406,5,1,2,27,6.4,593530
3332,4,1,2,3,7.7,295753
2528,4,2,1,8,7.1,195074
2721,2,3,1,8,9.5,322132
3035,5,1,2,17,6.4,246245
2130,3,3,1,21,6.6,524272
3347,5,3,1,8,7.5,569716
1503,5,2,1,19,7.7,370912
3769,3,3,1,14,7.6,350128
3534,5,2,1,10,7.8,477034
2562,4,3,2,23,9.8,655333
3900,3,1,2,27,7.9,383014
2065,5,3,2,7,8.8,326824
1455,5,1,2,27,9.2,356653
1412,5,2,2,15,10.0,370654
3720,3,3,1,27,9.4,562446
2521,2,3,2,29,7.0,307037
3700,3,2,1,5,9.2,480299
2134,2,2,1,2,9.0,432837
1199,2,1,1,13,6.5,162041
1457,2,1,1,11,7.3,557914
2319,2,3,2,18,9.3,661070
1161,3,3,1,14,5.7,678403
2118,2,1,1,16,9.6,284842
3019,3,2,2,18,6.1,457193
2954,3,1,2,15,7.6,303236
2474,3,2,2,4,6.7,174501
2181,5,3,2,3,6.4,485305
2191,5,1,2,21,8.4,266320
1739,2,3,1,14,9.0,297333
1053,4,1,1,8,5.6,545562
3752,2,3,2,9,7.1,402429
3074,5,1,2,16,7.8,526085
3116,5,2,2,21,7.9,336426
2525,5,1,2,21,7.0,300085
3091,5,2,1,19,7.1,231372
3185,5,3,2,8,5.5,539128
1582,3,1,2,28,6.3,692665
2949,5,2,1,25,6.4,288050
3053,5,2,1,12,7.2,565006
2537,5,2,1,3,8.5,270699
1892,5,3,1,1,7.2,569219
1026,2,2,2,16,9.1,617423
3448,3,1,1,1,6.4,551427
1300,4,3,2,11,8.5,499947
1282,2,2,1,23,6.6,256393
3126,4,2,2,19,9.6,639691
3904,4,1,1,4,6.5,380276
3696,5,2,2,11,5.3,394028
3935,4,3,1,29,9.9,530224
2339,5,1,1,27,9.5,663362
2099,2,3,2,19,7.0,516093
3222,3,1,1,6,9.4,267220
1789,4,3,2,10,9.1,521786
1450,2,3,2,10,6.2,235078
2213,5,3,1,1,5.8,631439
3458,3,1,1,14,5.3,611327
2077,4,3,2,24,5.9,304453
3416,4,2,2,25,6.2,535422
1452,5,2,2,7,5.2,543357
3169,3,3,2,16,7.2,378111
1918,5,3,1,22,9.2,216777
3386,5,1,2,6,8.3,498919
3726,5,2,2,29,5.4,618976
1449,5,2,2,12,9.2,471151
2668,5,2,2,27,9.7,536071
2427,3,3,1,5,8.6,315391
1859,5,2,2,7,5.2,321388
2415,4,1,1,23,8.4,329947
3416,3,1,1,7,8.0,308504
2397,5,3,2,11,9.3,678286
3525,4,3,2,5,7.4,336520
2890,5,2,2,16,8.5,418210
1856,2,3,1,9,6.4,477922
1825,4,1,2,17,6.8,407859
2349,3,1,2,19,6.2,610159
1556,4,1,2,28,7.5,504789
2037,4,2,2,9,5.9,582906
3544,3,1,1,28,8.7,598985
1207,2,3,2,16,9.6,226286
2024,2,1,1,24,8.7,637504
3161,4,2,1,28,8.9,405095
2459,3,2,2,27,6.4,231350
2732,5,2,1,2,8.1,609168
1662,5,3,1,14,8.4,420969
3592,5,1,1,7,9.0,373811
1631,4,3,1,16,9.7,326461
1607,2,2,2,27,8.4,431205
3148,3,1,1,29,7.2,154349
2923,4,1,1,8,6.1,199525
3748,2,1,2,4,8.6,376357
3979,4,3,2,13,5.7,352840
1019,5,2,2,25,5.0,181804
2634,4,3,2,2,7.9,608798
3284,4,2,2,16,7.3,342052
3307,2,3,1,11,7.9,655151
3113,4,3,1,3,7.8,570199
2679,3,3,2,9,7.9,548473
1873,2,3,2,14,7.5,447383
3312,4,2,1,22,8.0,632830
1376,4,3,1,17,5.7,250114
3356,2,1,2,13,8.3,250571
3966,5,1,1,6,10.0,471327
3058,2,3,1,17,6.3,396884
2068,4,2,2,8,5.3,398039
3188,5,2,1,17,5.2,153704
2302,4,1,1,15,9.8,363606
1652,4,3,1,27,7.0,603789
1552,2,3,1,5,5.7,276877
1169,4,3,2,2,7.5,312254
2664,2,3,2,22,9.9,587376
2083,2,2,2,14,8.4,261309
2204,5,1,2,2,9.3,557221
3203,2,1,2,1,7.5,196141
3773,4,1,2,1,7.0,291416
2045,3,2,2,11,8.7,248095
2100,2,1,2,4,9.1,394759
3695,3,2,2,15,5.9,188304
2155,4,2,1,20,9.5,239427
3552,5,2,1,3,7.1,392111
1970,3,2,2,4,5.5,549897
3075,2,2,1,23,6.2,338528
3745,2,3,2,17,5.3,661312
3289,5,1,2,10,6.9,533520
3392,4,2,1,6,5.1,595638
1177,5,1,1,2,9.2,331843
3540,4,1,2,14,8.7,320066
3028,3,2,1,22,6.6,406934
1036,3,3,2,22,7.0,627592
1520,5,1,1,13,9.0,561266
2417,3,1,1,20,8.5,422011
1483,2,3,2,27,8.6,348098
3433,3,3,1,16,9.6,558154
3726,2,1,2,8,6.3,197515
2428,5,3,2,14,6.7,603651
1172,4,2,2,16,5.6,622838
3649,4,1,2,16,7.1,314749
1965,3,3,1,11,8.4,637348
3368,2,2,1,9,5.5,387397
1103,5,3,1,24,9.0,479943
3374,5,1,1,25,8.7,353951
1615,5,1,2,18,6.0,185019
3802,3,1,2,28,8.0,399726
1529,4,2,1,12,9.3,357211
2803,5,1,2,4,5.0,279781
1017,4,3,1,13,5.9,297510
3853,2,2,1,21,6.2,252272
2630,4,1,2,11,8.4,511889
2010,2,2,1,26,8.1,362722
2905,2,3,1,18,7.0,318357
3761,4,1,2,4,7.2,266828
1780,2,2,2,4,8.6,159808
3686,4,3,1,24,7.9,656218
2828,4,1,2,19,7.3,345996
1672,2,3,2,29,5.1,432919
2407,2,2,2,20,9.6,489490
3947,3,3,2,25,5.8,350118
3553,4,1,1,29,5.2,267377
